# InvDyn,Takahashi,Zelik,Frigo,GRF
1.497922866896527795e-02,-1.404807522801809673e-17,-1.404807522801809673e-17,-1.404807522801809982e-17,-1.140140919260992596e-16
1.424686338424203079e-02,2.599609184313877838e-17,2.599609184313877838e-17,2.599609184313877222e-17,2.061311552431311197e-16
1.370932469533120771e-02,-3.297735584151632013e-17,-3.297735584151632013e-17,-3.297735584151632013e-17,-2.560540845324696959e-16
1.342954030589120148e-02,3.065082937406335206e-17,3.065082937406335206e-17,3.065082937406335206e-17,2.337005305984183795e-16
1.342070727641942428e-02,-1.656126826760833715e-17,-1.656126826760833715e-17,-1.656126826760833407e-17,-1.244655766642503973e-16
1.366714558929681481e-02,-8.287010861554764678e-18,-8.287010861554764678e-18,-8.287010861554766219e-18,-6.101288060328537436e-17
1.412098504524435597e-02,3.862426467231726452e-17,3.862426467231726452e-17,3.862426467231725835e-17,2.827221376755034043e-16
1.468640046117287122e-02,-6.544811075842803557e-17,-6.544811075842803557e-17,-6.544811075842802325e-17,-4.759260380483318394e-16
1.526241329923533861e-02,7.813125249026291314e-17,7.813125249026291314e-17,7.813125249026291314e-17,5.657110193544428667e-16
1.581421614767379233e-02,-6.775305645762076601e-17,-6.775305645762076601e-17,-6.775305645762077833e-17,-4.894962458567522981e-16
1.636343432587941335e-02,3.074037227851010201e-17,3.074037227851010201e-17,3.074037227851009585e-17,2.222527246521925235e-16
1.690537682386638457e-02,2.829893578103095493e-17,2.829893578103095493e-17,2.829893578103096109e-17,2.033647517785872420e-16
1.735500217209854507e-02,-9.563207240901789547e-17,-9.563207240901789547e-17,-9.563207240901793245e-17,-6.904329164580373399e-16
1.757030072971525400e-02,1.503183507085040046e-16,1.503183507085040046e-16,1.503183507085040293e-16,1.091147085715317891e-15
1.745329718639046859e-02,-1.694691584003519230e-16,-1.694691584003519230e-16,-1.694691584003518737e-16,-1.241746707370517469e-15
1.707184366528273142e-02,1.362358902848011919e-16,1.362358902848011919e-16,1.362358902848011673e-16,1.013661019260636766e-15
1.667381289862586435e-02,-4.826646667064207061e-17,-4.826646667064207061e-17,-4.826646667064208294e-17,-3.683521433900667982e-16
1.649212551858094192e-02,-7.708067972038345787e-17,-7.708067972038345787e-17,-7.708067972038345787e-17,-6.017617989401845152e-16
1.642195532331447091e-02,2.042878890249142270e-16,2.042878890249142270e-16,2.042878890249142270e-16,1.664625013515755548e-15
1.599623106334208469e-02,-2.893011988346702834e-16,-2.893011988346702834e-16,-2.893011988346701848e-16,-2.484967109879673030e-15
1.485322277252785345e-02,2.951803150961192389e-16,2.951803150961192389e-16,2.951803150961192882e-16,2.707299128571906754e-15
1.306673876418783936e-02,-2.083354494217507865e-16,-2.083354494217507865e-16,-2.083354494217507372e-16,-2.071360986184409586e-15
1.092192585501768412e-02,4.825581061929080697e-17,4.825581061929080697e-17,4.825581061929080697e-17,5.305459590536018468e-16
8.582846473475159998e-03,1.349700707845378137e-16,1.349700707845378137e-16,1.349700707845378137e-16,1.666354851703585223e-15
5.977254512789854403e-03,-2.769343618569034806e-16,-2.769343618569034806e-16,-2.769343618569034313e-16,-3.969365579673832892e-15
2.804602903165952406e-03,3.250528609850717679e-16,3.250528609850717679e-16,3.250528609850717679e-16,5.622801351154136174e-15
-1.281522160857149865e-03,-2.649747975810690840e-16,-2.649747975810690840e-16,-2.649747975810690347e-16,-5.860676009005634062e-15
-6.259192237420410816e-03,1.340316256195291104e-16,1.340316256195291104e-16,1.340316256195291351e-16,4.165611530913915059e-15
-1.142249802487327499e-02,-1.019113998446057892e-17,-1.019113998446057892e-17,-1.019113998446058046e-17,-5.226754281337034825e-16
-1.552204765393807966e-02,-2.536574457324109549e-17,-2.536574457324109549e-17,-2.536574457324108624e-17,-4.421019376789712712e-15
-1.727799728189309894e-02,-6.206823809242811814e-17,-6.206823809242811814e-17,-6.206823809242809349e-17,9.373677672141868710e-15
-1.584415640055896607e-02,2.261123169739363877e-16,2.261123169739363877e-16,2.261123169739363877e-16,-1.264278643055952517e-14
-1.095321499409823360e-02,-3.468513671836372992e-16,-3.468513671836372992e-16,-3.468513671836372992e-16,1.259083286677122052e-14
-2.986901598649793071e-03,2.886880785326848089e-16,2.886880785326848089e-16,2.886880785326848582e-16,-8.212882308330255029e-15
6.670450154309994113e-03,1.462955083529292000e-17,1.462955083529292000e-17,1.462955083529292000e-17,-3.244487805758836457e-16
1.534116702926043366e-02,-4.975995334451800293e-16,-4.975995334451800293e-16,-4.975995334451800293e-16,1.137990904875034980e-14
1.975825131581470176e-02,9.727754429418700175e-16,9.727754429418700175e-16,9.727754429418700175e-16,-2.194398937665681098e-14
1.819347992827668320e-02,-1.222143675620656339e-15,-1.222143675620656339e-15,-1.222143675620656339e-15,2.825003093926304326e-14
1.252270225453532872e-02,1.110825018598224204e-15,1.110825018598224204e-15,1.110825018598224204e-15,-2.682704405810827667e-14
7.039372865370956654e-03,-6.286120861992967461e-16,-6.286120861992967461e-16,-6.286120861992967461e-16,1.578350192256452748e-14
4.487839149493209022e-03,-1.635891824553242294e-16,-1.635891824553242294e-16,-1.635891824553242294e-16,4.064451233546193823e-15
4.484984817468009970e-03,1.173470606400179597e-15,1.173470606400179597e-15,1.173470606400179794e-15,-2.863236638655253755e-14
5.513097448662482823e-03,-2.208433397746307277e-15,-2.208433397746307277e-15,-2.208433397746306883e-15,5.096489292921419908e-14
6.863880907460319716e-03,2.888000778475609770e-15,2.888000778475609770e-15,2.888000778475610165e-15,-6.272920535559583927e-14
8.603494807683239459e-03,-2.729454906470242384e-15,-2.729454906470242384e-15,-2.729454906470242384e-15,5.664162744409765535e-14
1.048408979891921403e-02,1.437017130015433622e-15,1.437017130015433622e-15,1.437017130015433622e-15,-2.929421288970400466e-14
1.168976014090537113e-02,8.219801423657761761e-16,8.219801423657761761e-16,8.219801423657761761e-16,-1.650855082885816591e-14
1.161997148788819489e-02,-3.387002735571836114e-15,-3.387002735571836114e-15,-3.387002735571836114e-15,7.075528564366362427e-14
1.033014203194852591e-02,5.351291448910761337e-15,5.351291448910761337e-15,5.351291448910762126e-15,-1.174994026614438376e-13
8.266541926229708029e-03,-5.914128431996890159e-15,-5.914128431996890159e-15,-5.914128431996891736e-15,1.384008392674415957e-13
5.907595899879960338e-03,4.695176058220473984e-15,4.695176058220473984e-15,4.695176058220474773e-15,-1.183802414222417473e-13
3.616701251741012962e-03,-1.888637310609500707e-15,-1.888637310609500707e-15,-1.888637310609500313e-15,5.165571101960504889e-14
1.622802890337985424e-03,-1.778607419106340496e-15,-1.778607419106340496e-15,-1.778607419106340101e-15,5.328838755598246331e-14
3.568855938119036970e-05,5.274106341040459308e-15,5.274106341040459308e-15,5.274106341040459308e-15,-1.723036977483861990e-13
-1.120304616783027998e-03,-7.555011163914588392e-15,-7.555011163914588392e-15,-7.555011163914586814e-15,2.690155190287889842e-13
-1.871629540610383370e-03,7.842315195254762706e-15,7.842315195254762706e-15,7.842315195254764283e-15,-3.033573326913722200e-13
-2.276997582997904949e-03,-5.849154825281680058e-15,-5.849154825281680058e-15,-5.849154825281680058e-15,2.445477112863756860e-13
-2.419918572495299066e-03,1.880948089505816779e-15,1.880948089505816779e-15,1.880948089505816779e-15,-8.373853325252193363e-14
-2.392929159043993923e-03,3.167145403774829831e-15,3.167145403774829831e-15,3.167145403774829042e-15,-1.550046757111300792e-13
-2.269094801360420875e-03,-8.016553153389576648e-15,-8.016553153389576648e-15,-8.016553153389576648e-15,4.145246280255556446e-13
-2.088496490505461350e-03,1.123061214546790268e-14,1.123061214546790268e-14,1.123061214546790268e-14,-6.117018660275866183e-13
-1.869308748485820930e-03,-1.159187406054932134e-14,-1.159187406054932134e-14,-1.159187406054932291e-14,6.605641791861019312e-13
-1.617923620517675064e-03,8.412738276634332661e-15,8.412738276634332661e-15,8.412738276634329505e-15,-4.980953692292627322e-13
-1.336206193187198382e-03,-1.903084956149678436e-15,-1.903084956149678436e-15,-1.903084956149678436e-15,1.151147852674260348e-13
-1.041345048212147326e-03,-6.643205585975567846e-15,-6.643205585975567846e-15,-6.643205585975567057e-15,4.247897863661152444e-13
-7.781975256498205491e-04,1.497498104176581862e-14,1.497498104176581862e-14,1.497498104176581862e-14,-9.866476603515561867e-13
-6.034885932896082031e-04,-2.030001784977163508e-14,-2.030001784977163508e-14,-2.030001784977163193e-14,1.381702464890196003e-12
-5.644759564050795281e-04,2.029868010981269791e-14,2.029868010981269791e-14,2.029868010981269791e-14,-1.428784515539406576e-12
-6.890440617569220435e-04,-1.368766406191221826e-14,-1.368766406191221826e-14,-1.368766406191222299e-14,9.964663216066114873e-13
-9.738197665259233637e-04,1.295701664789068482e-15,1.295701664789068482e-15,1.295701664789068087e-15,-9.621891581389590983e-14
-1.375328184092723584e-03,1.434747537697746389e-14,1.434747537697746389e-14,1.434747537697747335e-14,-1.121642173485397259e-12
-1.825309929500669795e-03,-2.880617853122895466e-14,-2.880617853122895466e-14,-2.880617853122895466e-14,2.322844834688667746e-12
-2.259174290486582349e-03,3.745751879524126041e-14,3.745751879524126041e-14,3.745751879524127303e-14,-3.105182238347334236e-12
-2.638841416774391751e-03,-3.613423473901829513e-14,-3.613423473901829513e-14,-3.613423473901830144e-14,3.063149997543822405e-12
-2.963662004153995878e-03,2.271185930972437827e-14,2.271185930972437827e-14,2.271185930972438142e-14,-1.954143708327679699e-12
-3.246541900722925422e-03,1.561966949298786841e-15,1.561966949298786841e-15,1.561966949298786841e-15,-1.469753862754221199e-13
-3.466706588522747851e-03,-3.248234747445701937e-14,-3.248234747445701937e-14,-3.248234747445701306e-14,2.881859904126052771e-12
-3.566223638501703208e-03,6.068935130883838944e-14,6.068935130883838944e-14,6.068935130883838944e-14,-5.410493392808082450e-12
-3.504507484035227719e-03,-7.759141419506239178e-14,-7.759141419506239178e-14,-7.759141419506236654e-14,6.957612411439448286e-12
-3.308752199681291341e-03,7.198618859914278214e-14,7.198618859914278214e-14,7.198618859914278214e-14,-6.475798873546642542e-12
-3.080138834045269541e-03,-4.205751901745343205e-14,-4.205751901745343205e-14,-4.205751901745343205e-14,3.780063121080911696e-12
-2.928956025007869828e-03,-1.302712726860467746e-14,-1.302712726860467746e-14,-1.302712726860467588e-14,1.203892990765941845e-12
-2.872389517705951825e-03,7.954111953116856166e-14,7.954111953116856166e-14,7.954111953116854904e-14,-7.162749314751110196e-12
-2.836512089134756234e-03,-1.417182009771714665e-13,-1.417182009771714665e-13,-1.417182009771714917e-13,1.258695591373840608e-11
-2.736138763015148832e-03,1.763994845432651830e-13,1.763994845432651830e-13,1.763994845432651830e-13,-1.542893632773317053e-11
-2.510733962575759787e-03,-1.580504902680708826e-13,-1.580504902680708826e-13,-1.580504902680708826e-13,1.357209737352947118e-11
-2.139015359147230372e-03,8.458142960176750198e-14,8.458142960176750198e-14,8.458142960176748936e-14,-7.146449378864402585e-12
-1.650975813800873533e-03,5.764951919714906674e-14,5.764951919714906674e-14,5.764951919714907936e-14,-4.839610759243028693e-12
-1.110221974360412660e-03,-2.087416981777121733e-13,-2.087416981777121733e-13,-2.087416981777121481e-13,1.712074695124446211e-11
-5.794640874122512861e-04,3.695466780916904065e-13,3.695466780916904065e-13,3.695466780916903560e-13,-2.973167963288106000e-11
-1.040606192804893190e-04,-4.197825704486071818e-13,-4.197825704486071818e-13,-4.197825704486071818e-13,3.301494572416894395e-11
2.758781363652271787e-04,3.836146732761937625e-13,3.836146732761937625e-13,3.836146732761938130e-13,-2.943507958115040893e-11
5.062592144479519151e-04,-1.524027834532788672e-13,-1.524027834532788672e-13,-1.524027834532788672e-13,1.137036453831090461e-11
5.206269612297952489e-04,-1.915477960408272951e-13,-1.915477960408272951e-13,-1.915477960408272951e-13,1.386330352384049728e-11
2.724089575738897814e-04,6.000391942341567036e-13,6.000391942341567036e-13,6.000391942341566026e-13,-4.200859139656249590e-11
-2.197615562294975595e-04,-1.020520977925833080e-12,-1.020520977925833080e-12,-1.020520977925833080e-12,6.886344435174036351e-11
-8.674041743066990707e-04,1.071256134679485983e-12,1.071256134679485983e-12,1.071256134679485983e-12,-6.927774990546069953e-11
-1.567711008843957095e-03,-1.075100896497478632e-12,-1.075100896497478632e-12,-1.075100896497478430e-12,6.667677426179807068e-11
-2.254150137158944262e-03,1.373635046529686031e-13,1.373635046529686031e-13,1.373635046529686031e-13,-7.820996814927390663e-12
-2.894414504615577290e-03,4.539671690211026546e-13,4.539671690211026546e-13,4.539671690211026041e-13,-2.533151727469992966e-11
-3.472512693358768051e-03,-2.252141719551857210e-12,-2.252141719551857210e-12,-2.252141719551857614e-12,1.203165295363449019e-10
-3.983392649620713655e-03,2.638073389928867056e-12,2.638073389928867056e-12,2.638073389928866652e-12,-1.327803861865839601e-10
-4.425985073692871585e-03,-3.684076980453685850e-12,-3.684076980453685850e-12,-3.684076980453685850e-12,1.756830719392508967e-10
-4.798497128636607968e-03,2.534790868201097650e-12,2.534790868201097650e-12,2.534790868201096843e-12,-1.144426658082248397e-10
-5.107459185793798706e-03,-3.000776169442444354e-13,-3.000776169442444354e-13,-3.000776169442444859e-13,1.168299322396310035e-11
-5.377106087732863061e-03,-1.658658954342722573e-12,-1.658658954342722573e-12,-1.658658954342723381e-12,6.565778774638223531e-11
-5.642089516049276533e-03,8.597255305849634061e-12,8.597255305849634061e-12,8.597255305849632445e-12,-3.307938731092349470e-10
-5.923520158719344786e-03,-5.510835095446253973e-12,-5.510835095446253973e-12,-5.510835095446253165e-12,1.965041546925091469e-10
-6.214440498966759298e-03,1.621667443959699973e-11,1.621667443959699973e-11,1.621667443959699327e-11,-5.599930726537108725e-10
-6.502152506485006471e-03,1.323250485220687181e-12,1.323250485220687181e-12,1.323250485220687181e-12,-4.667164873486004442e-11
-6.797284582531549699e-03,1.161217781660642087e-11,1.161217781660642087e-11,1.161217781660642087e-11,-3.634152510051990909e-10
-7.124389303138790180e-03,2.222144551627020262e-11,2.222144551627020262e-11,2.222144551627019939e-11,-6.611238420689102667e-10
-7.505721668099513133e-03,-8.395588194915255288e-12,-8.395588194915255288e-12,-8.395588194915256904e-12,2.371055087135640345e-10
-7.969037463294558962e-03,3.498088144067694577e-11,3.498088144067694577e-11,3.498088144067694577e-11,-9.488411743669282425e-10
-8.537772790636610765e-03,-3.369403162847839029e-11,-3.369403162847839029e-11,-3.369403162847839029e-11,8.783923827698715191e-10
-9.199225515457822369e-03,-8.336485924625678381e-12,-8.336485924625678381e-12,-8.336485924625676765e-12,2.147493184967789191e-10
-9.895250096101263632e-03,-5.982431702177466122e-11,-5.982431702177466122e-11,-5.982431702177466122e-11,1.447952402793665713e-09
-1.054645415796347588e-02,-1.441021190815147596e-10,-1.441021190815147596e-10,-1.441021190815147596e-10,3.349977488306560935e-09
-1.111583592547274284e-02,-1.185784937795136012e-10,-1.185784937795136012e-10,-1.185784937795136012e-10,2.676465792964699713e-09
-1.170161069756353242e-02,-3.366057453565095263e-10,-3.366057453565095263e-10,-3.366057453565095780e-10,7.260491007175910439e-09
-1.258169477762201456e-02,-2.593389589417923662e-10,-2.593389589417923662e-10,-2.593389589417923662e-10,5.417217085082601196e-09
-1.414913065118372781e-02,-4.388825308542097092e-10,-4.388825308542097092e-10,-4.388825308542097609e-10,8.778482973711855396e-09
-1.681637303639909806e-02,-4.140383629230395465e-10,-4.140383629230395465e-10,-4.140383629230393397e-10,7.925596288171005879e-09
-2.103385911430494595e-02,-1.969306881185160553e-10,-1.969306881185160553e-10,-1.969306881185160811e-10,3.416875477878915782e-09
-2.726227741031093943e-02,-1.829885089985162884e-10,-1.829885089985162884e-10,-1.829885089985163142e-10,2.764309215103606707e-09
-3.542481572035450360e-02,7.341905965042292761e-10,7.341905965042292761e-10,7.341905965042293795e-10,-1.408705865837271423e-08
-4.409076133694939115e-02,1.204635393224453454e-09,1.204635393224453454e-09,1.204635393224453040e-09,-2.252924066389736971e-08
-5.068522073082881718e-02,2.741462032384935732e-09,2.741462032384935732e-09,2.741462032384935732e-09,-4.925312935038603370e-08
-5.321884851021911611e-02,4.333094607265766931e-09,4.333094607265766931e-09,4.333094607265766931e-09,-7.663860115287789037e-08
-5.193541021132937890e-02,5.846933797113887189e-09,5.846933797113887189e-09,5.846933797113888016e-09,-1.030023510085459809e-07
-4.875950122701833839e-02,8.215135641128576112e-09,8.215135641128576112e-09,8.215135641128577767e-09,-1.462832273796789881e-07
-4.492874179191430617e-02,8.460478808051021444e-09,8.460478808051021444e-09,8.460478808051019789e-09,-1.543818187518561039e-07
-3.976882355890042076e-02,9.040477314276580017e-09,9.040477314276580017e-09,9.040477314276581671e-09,-1.726225700069032906e-07
-3.179779175588434009e-02,6.449904723872299383e-09,6.449904723872299383e-09,6.449904723872297728e-09,-1.282427769709473298e-07
-2.020257674188372446e-02,1.980913185597170593e-09,1.980913185597170593e-09,1.980913185597170180e-09,-3.286313872658240594e-08
-5.479634831678645811e-03,-4.282766663318730610e-09,-4.282766663318730610e-09,-4.282766663318732264e-09,1.325111277197949388e-07
1.045448900401640610e-02,-1.381863385319834788e-08,-1.381863385319834788e-08,-1.381863385319834622e-08,4.496015452387827125e-07
2.473773297170626939e-02,-2.224944674794784982e-08,-2.224944674794784982e-08,-2.224944674794785312e-08,8.342406140346940873e-07
3.467567543057489127e-02,-3.147145408911483770e-08,-3.147145408911483770e-08,-3.147145408911482446e-08,1.417098982827938777e-06
3.893042671589469483e-02,-3.660545589950715318e-08,-3.660545589950715318e-08,-3.660545589950715318e-08,2.053255209198076896e-06
3.798724092864555479e-02,-3.728835469922071151e-08,-3.728835469922071151e-08,-3.728835469922072475e-08,2.731044234098243469e-06
3.363252865233919142e-02,-3.299674145826579623e-08,-3.299674145826579623e-08,-3.299674145826579623e-08,3.337438830959055645e-06
2.800168118231450079e-02,-2.503066567819890909e-08,-2.503066567819890909e-08,-2.503066567819890909e-08,3.502082769205419852e-06
2.279450158549030034e-02,-1.978547242610094955e-08,-1.978547242610094955e-08,-1.978547242610094955e-08,3.130327586735124467e-06
1.892167769886938036e-02,-2.733500824906887892e-08,-2.733500824906887892e-08,-2.733500824906887892e-08,1.502179548292341057e-06
1.663297276735591426e-02,-6.041922631544097810e-08,-6.041922631544097810e-08,-6.041922631544097810e-08,-1.655365973085554969e-06
1.579392534686479069e-02,-1.353068245527063676e-07,-1.353068245527063676e-07,-1.353068245527063676e-07,-6.998218060009704507e-06
1.600974515305698953e-02,-2.689145641573466166e-07,-2.689145641573466166e-07,-2.689145641573466696e-07,-1.507861919755136679e-05
1.666138654593131777e-02,-4.651540216125574795e-07,-4.651540216125574795e-07,-4.651540216125574795e-07,-2.573443806753105976e-05
1.706322486437257882e-02,-7.298062833502492996e-07,-7.298062833502492996e-07,-7.298062833502492996e-07,-3.915669187476177634e-05
1.681286395712615345e-02,-1.022291103902538972e-06,-1.022291103902538972e-06,-1.022291103902538972e-06,-5.348750449714440264e-05
1.601103622054635828e-02,-1.286497807306201641e-06,-1.286497807306201641e-06,-1.286497807306201853e-06,-6.670835504400275521e-05
1.509029640733616263e-02,-1.397515468708861499e-06,-1.397515468708861499e-06,-1.397515468708861499e-06,-7.437726109434277043e-05
1.450560221756480757e-02,-1.158541756534486327e-06,-1.158541756534486327e-06,-1.158541756534486539e-06,-6.986233880480040715e-05
1.452927896941429847e-02,-3.322198895802041361e-07,-3.322198895802041361e-07,-3.322198895802039773e-07,-4.542782066370604254e-05
1.513656788970619421e-02,1.437697367999353500e-06,1.437697367999353500e-06,1.437697367999353500e-06,1.068072337146270810e-05
1.607112868553000479e-02,4.453145278296566463e-06,4.453145278296566463e-06,4.453145278296567311e-06,1.085879731315062127e-04
