# Pank,Pftd,Par,GRF
9.621685832485600900e-03,3.602807332203408293e-17,9.621685832485637330e-03,2.723158745645566775e-16
1.021117931206676557e-02,-5.113309423186405042e-17,1.021117931206671527e-02,-3.882532643152006474e-16
1.061906924038475038e-02,5.299099377445701670e-17,1.061906924038480415e-02,4.069896109984502075e-16
1.083646899616962263e-02,-3.754838090730681418e-17,1.083646899616958446e-02,-2.921792848976438947e-16
1.093013585158700979e-02,6.048432271526099117e-18,1.093013585158701673e-02,4.199860786300080074e-17
1.103280055256560671e-02,3.417916029913821094e-17,1.103280055256564141e-02,2.995990300143649147e-16
1.129842292483833853e-02,-7.122744802434542021e-17,1.129842292483826741e-02,-6.438325390193744909e-16
1.181151604146112380e-02,9.211729523413811974e-17,1.181151604146121400e-02,8.736791441494704707e-16
1.243614101741936234e-02,-8.722463541070610164e-17,1.243614101741927561e-02,-8.752360963962430890e-16
1.274536356740924893e-02,5.432519806367237702e-17,1.274536356740930271e-02,5.776709431232693428e-16
1.221849042639580434e-02,-6.678787338787306873e-19,1.221849042639580434e-02,9.268388040301232331e-18
1.057058627761025930e-02,-5.826173092401313404e-17,1.057058627761020032e-02,-7.737767559265426878e-16
7.860450432624829786e-03,1.032800730759570210e-16,7.860450432624933870e-03,1.508836498524435005e-15
4.333668710782781312e-03,-1.180893472331653397e-16,4.333668710782663351e-03,-1.953760937513505938e-15
2.348270302544751471e-04,9.619899590683926785e-17,2.348270302545713700e-04,1.866905016056083108e-15
-4.151349146655122432e-03,-4.647380832054582256e-17,-4.151349146655169270e-03,-1.114242925403749861e-15
-8.069050087658676679e-03,-5.453080948595903576e-18,-8.069050087658680148e-03,-2.516082112801505466e-16
-9.985578242574828442e-03,2.496175915094461988e-17,-9.985578242574802421e-03,1.951932127490486494e-15
-8.290258167618672416e-03,1.141470800393943323e-17,-8.290258167618662008e-03,-3.507686768961373700e-15
-2.685040257794987697e-03,-9.092159305535038883e-17,-2.685040257795078770e-03,4.341806789223465863e-15
5.303760026436916269e-03,1.541299941223812263e-16,5.303760026437070660e-03,-3.946543482217871978e-15
1.326549471397392432e-02,-1.169904732552086094e-16,1.326549471397380810e-02,2.078623814871402207e-15
1.883108151312855652e-02,-7.738376262429501980e-17,1.883108151312847672e-02,1.076031804114308710e-15
1.954646436097959641e-02,4.052338119678433905e-16,1.954646436098000581e-02,-4.833799830581619855e-15
1.349016984772920084e-02,-7.445357669473992262e-16,1.349016984772845665e-02,8.094068280627478613e-15
2.007305957408854046e-03,9.182490974926364237e-16,2.007305957409772149e-03,-9.587641063972064872e-15
-9.559598022464971603e-03,-7.884136012227684905e-16,-9.559598022465760903e-03,8.259184473792367763e-15
-1.618213964857744686e-02,3.398428751278307102e-16,-1.618213964857710685e-02,-3.694472961168713719e-15
-1.689328854228267993e-02,3.105956136506861682e-16,-1.689328854228237115e-02,-3.540574164278542429e-15
-1.385674365249657015e-02,-9.631431821280413609e-16,-1.385674365249753293e-02,1.179157820919823740e-14
-9.964068131997558253e-03,1.391292081173989695e-15,-9.964068131996168740e-03,-1.854704276568394125e-14
-7.141259605491513326e-03,-1.414184273777450048e-15,-7.141259605492927126e-03,2.103395603630396641e-14
-5.457485344869877214e-03,9.963293925389479081e-16,-5.457485344868881483e-03,-1.708653077131720626e-14
-3.999813961759936080e-03,-2.967952598249683079e-16,-3.999813961760232718e-03,6.074751834344917302e-15
-2.311023556129857166e-03,-4.081645553774661254e-16,-2.311023556130265260e-03,1.040760389246958018e-14
-5.119267004611352794e-04,8.745317499791272470e-16,-5.119267004602608704e-04,-2.840263366894739285e-14
1.107368377409775374e-03,-9.959666514226229824e-16,1.107368377408779426e-03,4.221694261237624031e-14
2.228200714110368554e-03,8.166864392204266639e-16,2.228200714111185175e-03,-4.583346497975868092e-14
2.666216119119432099e-03,-4.700181566976514762e-16,2.666216119118961989e-03,3.487502060427145376e-14
2.542366789941521380e-03,9.037419102250291748e-17,2.542366789941611586e-03,-8.603395657240343797e-15
2.197459419213840855e-03,2.408214446794286441e-16,2.197459419214081548e-03,-2.870284718548656102e-14
1.947312931942598050e-03,-4.884956632056863123e-16,1.947312931942109509e-03,6.767203055354190892e-14
1.944766349252013927e-03,6.258578217325637435e-16,1.944766349252639945e-03,-9.547710837382142106e-14
2.204347534044737416e-03,-6.128086892304981669e-16,2.204347534044124191e-03,9.916019423508757399e-14
2.671440478298385893e-03,4.141943426210261906e-16,2.671440478298800058e-03,-7.003706203025687619e-14
3.248552053551722121e-03,-4.642731042320941806e-17,3.248552053551675717e-03,7.966365190526854356e-15
3.795150646108960777e-03,-3.878949760134877854e-16,3.795150646108572633e-03,7.593787840047079807e-14
4.155095197185121672e-03,7.235818164813519830e-16,4.155095197185845052e-03,-1.596951932685591421e-13
4.210609720811150057e-03,-8.161478785343775392e-16,4.210609720810333870e-03,2.145675710548127344e-13
3.919713605300296881e-03,6.337513054780972918e-16,3.919713605300930923e-03,-2.129016065190398378e-13
3.325435473335296155e-03,-2.908509446665453008e-16,3.325435473335005155e-03,1.378332545498440397e-13
2.535864351398858015e-03,-5.042060961920526327e-18,2.535864351398852811e-03,7.527681433466623825e-15
1.673036099432952898e-03,7.094417783703605138e-17,1.673036099433023805e-03,-1.950681909262786887e-13
8.244676039472428625e-04,1.342626634772082506e-16,8.244676039473770868e-04,3.736114993186965234e-13
2.703180153660812197e-05,-4.643212588304490109e-16,2.703180153614380223e-05,-4.791904116318040090e-13
-7.166110678399087398e-04,6.509646282248500553e-16,-7.166110678392576764e-04,4.533430615597730356e-13
-1.400515269339328364e-03,-4.599709215627675614e-16,-1.400515269339788283e-03,-2.642116877158102877e-13
-2.000068188978775148e-03,-1.374032680871538828e-16,-2.000068188978912191e-03,-7.340953078239265830e-14
-2.501520580587670520e-03,8.957793919044343177e-16,-2.501520580586774536e-03,4.901096611501054860e-13
-2.916712550198687515e-03,-1.401126459806463229e-15,-2.916712550200088738e-03,-8.670908005781735516e-13
-3.253572747532278413e-03,1.334241300657581164e-15,-3.253572747530944411e-03,1.063598744883786651e-12
-3.496196824290964070e-03,-7.375718018472940644e-16,-3.496196824291701328e-03,-9.563760454841004955e-13
-3.613117520515511660e-03,1.081739067424495162e-16,-3.613117520515403674e-03,4.887209931944100151e-13
-3.563558965556857215e-03,-1.646717612533822165e-16,-3.563558965557022014e-03,2.898449893652740618e-13
-3.304570320171622017e-03,1.333338204139350796e-15,-3.304570320170288449e-03,-1.209883141788639746e-12
-2.822040161161679106e-03,-3.267318052282365864e-15,-2.822040161164946458e-03,1.997387024556701604e-12
-2.157524635269349785e-03,4.827397416964482150e-15,-2.157524635264522483e-03,-2.346324930003768257e-12
-1.386515736869601417e-03,-4.655082281710425063e-15,-1.386515736874256548e-03,1.995802054447114834e-12
-5.839332153239751430e-04,2.070318116081314153e-15,-5.839332153219047505e-04,-8.589604115797692861e-13
1.630196058362306079e-04,2.479395162766202790e-15,1.630196058387100157e-04,-9.275411976870182143e-13
7.332443973003012483e-04,-7.431559148745106659e-15,7.332443972928695845e-04,2.941113682948161085e-12
1.012985320224008218e-03,1.082554764232805139e-14,1.012985320234833760e-03,-4.572192772767614126e-12
9.612371161982416609e-04,-1.116256947626734484e-14,9.612371161870790406e-04,5.139664858596661829e-12
6.246817657713872509e-04,8.158948954779296411e-15,6.246817657795461975e-04,-4.116893614601105707e-12
1.115114854572635505e-04,-2.498900561826857038e-15,1.115114854547646271e-04,1.385774700561970623e-12
-4.447946252802538274e-04,-5.101633366127598780e-15,-4.447946252853554323e-04,2.691205844783032287e-12
-9.160619676269369334e-04,1.371369480960608991e-14,-9.160619676132232938e-04,-7.052911506117654682e-12
-1.208819192932469129e-03,-2.201673746414819130e-14,-1.208819192954485805e-03,1.041537855995706784e-11
-1.298264510672512669e-03,2.651309754400451009e-14,-1.298264510645999589e-03,-1.115309331776995312e-11
-1.211987093108575411e-03,-2.269090979139625323e-14,-1.211987093131266461e-03,8.413629999013853657e-12
-9.649198396725062847e-04,5.422576476488762453e-15,-9.649198396670837560e-04,-1.831062261237493546e-12
-5.486630884756074980e-04,2.473258101871390258e-14,-5.486630884508748949e-04,-7.304036500372532224e-12
1.341350782832219990e-05,-6.021817143965289708e-14,1.341350776810402729e-05,1.679583305572154981e-11
6.386093835972100376e-04,8.570573964914494131e-14,6.386093836829157856e-04,-2.353169059349193218e-11
1.218766343844172135e-03,-8.483057360063178368e-14,1.218766343759341772e-03,2.402645495605491413e-11
1.662783126547675910e-03,5.572776937262897249e-14,1.662783126603403468e-03,-1.698898077188669394e-11
1.920115473256490003e-03,-2.665401217769654411e-15,1.920115473253824600e-03,1.054567315282803685e-12
2.006834105487002255e-03,-5.678319728342299122e-14,2.006834105430219117e-03,1.877845581341302357e-11
2.010401983136669065e-03,1.247699083428996843e-13,2.010401983261439051e-03,-4.014984804722749042e-11
2.029973448851072650e-03,-1.796713281730025421e-13,2.029973448671401268e-03,5.206550796854358713e-11
2.094547175050831458e-03,2.084332428850986650e-13,2.094547175259264555e-03,-5.234916846435765369e-11
2.144305703974238708e-03,-1.499678424161655152e-13,2.144305703824270562e-03,3.247910643419047187e-11
2.089189273549230119e-03,-1.816722075689974673e-14,2.089189273531063228e-03,3.230654232981856892e-12
1.876439829349224424e-03,2.962638002123647022e-13,1.876439829645488305e-03,-4.821793571422917055e-11
1.508537574827879205e-03,-6.535947787934983274e-13,1.508537574174284406e-03,9.465034233736585305e-11
1.023276566219220429e-03,8.803250205363034983e-13,1.023276567099545538e-03,-1.135812227639985715e-10
4.709658479593228225e-04,-1.001324759382339854e-12,4.709658469579981483e-04,1.161651654500265704e-10
-1.004323103527157387e-04,5.177152204266685513e-13,-1.004323098350005141e-04,-5.393105072933916949e-11
-6.597462072628739729e-04,1.101087820901768883e-13,-6.597462071527651108e-04,-9.822540022010879340e-12
-1.196670300033639582e-03,-1.621418700848457116e-12,-1.196670301655058293e-03,1.357267096619039158e-10
-1.697867890377382106e-03,2.691836232909727008e-12,-1.697867887685545769e-03,-2.015292981089100338e-10
-2.140266667251335825e-03,-4.046107155193362986e-12,-2.140266671297443024e-03,2.701052332877977382e-10
-2.532350992383289312e-03,3.856469881852799952e-12,-2.532350988526819481e-03,-2.299984691460051286e-10
-2.917732072841596608e-03,-1.903475329463214969e-12,-2.917732074745072249e-03,1.015034456186165369e-10
-3.319670581106982238e-03,-8.476429797419686766e-13,-3.319670581954625374e-03,4.072180557346520717e-11
-3.725905711491137983e-03,8.505453806454728664e-12,-3.725905702985684263e-03,-3.730525647536153829e-10
-4.124495935556460151e-03,-9.438447806437664765e-12,-4.124495944994907570e-03,3.785315740841899010e-10
-4.530892175744127490e-03,2.011520949491019410e-11,-4.530892155628917645e-03,-7.397223409562014392e-10
-4.989469179094494292e-03,-7.766354612228395325e-12,-4.989469186860849559e-03,2.635507537819320225e-10
-5.552958255070833578e-03,1.469692362859920382e-11,-5.552958240373910212e-03,-4.598944603273546244e-10
-6.256225367885182194e-03,1.769237311089342486e-11,-6.256225350192808586e-03,-5.161455259326841305e-10
-7.109762256637071343e-03,-1.871268865542633908e-11,-7.109762275349760727e-03,5.015306625474235345e-10
-8.091908875541847443e-03,4.884397858694595140e-11,-8.091908826697869969e-03,-1.225454327014160675e-09
-9.115926412760554792e-03,-6.199468712194855760e-11,-9.115926474755241954e-03,1.421273034107693359e-09
-1.002967745195383967e-02,1.761677526827987816e-11,-1.002967743433706357e-02,-3.879037397410643312e-10
-1.067927246136762473e-02,-7.993716554368999266e-11,-1.067927254130478926e-02,1.562184824776574344e-09
-1.096116856186088971e-02,-1.545929489470786862e-10,-1.096116871645383926e-02,2.804044886771005596e-09
-1.081780600765297300e-02,-8.408299959669138907e-11,-1.081780609173597224e-02,1.405502808864944069e-09
-1.021844796345186893e-02,-4.449053142111892280e-10,-1.021844840835718117e-02,6.849683965920172309e-09
-9.170489352883254286e-03,-1.802685037411979377e-10,-9.170489533151757536e-03,2.561523010704666922e-09
-7.752878435700225404e-03,-6.037563144358491898e-10,-7.752879039456539445e-03,7.819048408786571486e-09
-6.136600668823479973e-03,-4.173341778594944966e-10,-6.136601086157658473e-03,4.937001912578444641e-09
-4.628690404579484906e-03,-1.257728714013447039e-10,-4.628690530352356190e-03,1.315947600345447012e-09
-3.780206182720711756e-03,-2.853551375568592950e-10,-3.780206468075849278e-03,2.690999699862809428e-09
-4.446218941959974476e-03,1.636856981233294509e-09,-4.446217305102993789e-03,-1.531657503246025233e-08
-7.619978145638325526e-03,1.813293176939361580e-09,-7.619976332345148456e-03,-1.592541985521505711e-08
-1.402756956134488912e-02,5.258920945229369578e-09,-1.402756430242394284e-02,-4.268362568294867923e-08
-2.375196309273377646e-02,7.743375240471756081e-09,-2.375195534935853683e-02,-5.956740964632772407e-08
-3.613555826006256688e-02,1.060040781318923266e-08,-3.613554765965475146e-02,-7.852547041580789907e-08
-4.976218472457640679e-02,1.595778948736035310e-08,-4.976216876678692114e-02,-1.156556362405286802e-07
-6.236268955793585617e-02,1.485880460897299538e-08,-6.236267469913124584e-02,-1.078075107110600098e-07
-7.119839501152534778e-02,1.767731998438970837e-08,-7.119837733420536496e-02,-1.309433412054135923e-07
-7.413476620340814227e-02,1.017259223489700986e-08,-7.413475603081590148e-02,-7.751066647752884417e-08
-7.033784424730074591e-02,1.051986325299798244e-09,-7.033784319531442841e-02,-3.836894535596120541e-09
-5.988067904554236764e-02,-1.248591082751013272e-08,-5.988069153145320067e-02,1.292408345620555338e-07
-4.316461023584711870e-02,-3.372798731458992439e-08,-4.316464396383443147e-02,3.949563249534163584e-07
-2.116429326792170287e-02,-4.646893313835697472e-08,-2.116433973685484526e-02,6.695187965576869184e-07
3.927601135523249055e-03,-5.977978780346748005e-08,3.927541355735445980e-03,1.145203400919008205e-06
2.871858732231601444e-02,-5.561791893609442747e-08,2.871853170439707392e-02,1.591689271822862316e-06
4.935319504724484246e-02,-3.930818049427496052e-08,4.935315573906434716e-02,2.092714970616205225e-06
6.242146760448612219e-02,-1.226945020143569119e-08,6.242145533503592331e-02,2.509393468891582731e-06
6.608825978903332121e-02,1.353523150445903400e-08,6.608827332426481238e-02,2.510912004019906008e-06
6.114952085757927730e-02,2.394343414577309051e-08,6.114954480101342238e-02,2.159480206641674697e-06
5.090483963597311479e-02,-1.439128062094567365e-08,5.090482524469249620e-02,6.848249450767807360e-07
3.947624588913116461e-02,-1.148206206821447402e-07,3.947613106851048659e-02,-1.860791478392145592e-06
2.979454377268278206e-02,-3.127681786331638736e-07,2.979423100450415141e-02,-6.159826292528567999e-06
2.281928291570030007e-02,-6.240989383545568172e-07,2.281865881676194835e-02,-1.251483725625936960e-05
1.814961062959377647e-02,-1.025884257411247369e-06,1.814858474533636440e-02,-2.061086243876292660e-05
1.500813736777895091e-02,-1.524420436628563862e-06,1.500661294734232168e-02,-3.083016024380013010e-05
1.279470824352377765e-02,-1.992843378025765281e-06,1.279271540014575124e-02,-4.112182786043360860e-05
1.114545824815339065e-02,-2.360775971498409952e-06,1.114309747218189192e-02,-5.034057567577092406e-05
9.842771148921665089e-03,-2.408223228069429660e-06,9.840362925693594762e-03,-5.451919115481229997e-05
8.810255742860036848e-03,-1.866861864363529191e-06,8.808388880995672576e-03,-4.857816637901484202e-05
8.099520865220382129e-03,-4.412100672372470957e-07,8.099079655153143889e-03,-2.690930663648220309e-05
7.776854923733071516e-03,2.396217146402837616e-06,7.779251140879473933e-03,2.013591912709352622e-05
7.818721971734582388e-03,6.958943985783094009e-06,7.825680915720365644e-03,9.875315350119933549e-05
8.099809943189867703e-03,1.371787016251714957e-05,8.113527813352384294e-03,2.181166064905949926e-04
8.444457327797154703e-03,2.263831219550406341e-05,8.467095639992658698e-03,3.804839692420052683e-04
8.689563052958286168e-03,3.308647939766950547e-05,8.722649532355956914e-03,5.808389544619471656e-04
8.748395428043714145e-03,4.361589639176559200e-05,8.792011324435479100e-03,8.040592840041913469e-04
8.647602266904565183e-03,5.120073509779770747e-05,8.698803002002363297e-03,1.009288414832488351e-03
8.478232889218980176e-03,5.222524410551339298e-05,8.530458133324493250e-03,1.138582940824081364e-03
8.318666584298306521e-03,4.159534927068515213e-05,8.360261933568990250e-03,1.093400091300776198e-03
8.203319526011306276e-03,1.396096856090821934e-05,8.217280494572213462e-03,7.469575930287228327e-04
8.150559332891216258e-03,-3.631098452351811989e-05,8.114248348367696789e-03,-5.840866059215868623e-05
8.237168578980314654e-03,-1.146274335153884351e-04,8.122541145464925311e-03,-1.504811703044388110e-03
8.602559025604481283e-03,-2.231372680597541237e-04,8.379421757544726346e-03,-3.746912046567804112e-03
9.341710093988115499e-03,-3.596846020428590683e-04,8.982025491945256485e-03,-6.897119574223700006e-03
1.042774079695248796e-02,-5.121634784249625653e-04,9.915577318527525608e-03,-1.091182730562040293e-02
1.174278813735108763e-02,-6.573434291996820998e-04,1.108544470815140542e-02,-1.552021752083298893e-02
1.314674710465513728e-02,-7.586360443886876366e-04,1.238811106026644834e-02,-2.008814205853835799e-02
1.451223451572541089e-02,-7.650654724356156875e-04,1.374716904328979541e-02,-2.345706617038572847e-02
1.572470076821014598e-02,-6.154223059542552211e-04,1.510927846225588837e-02,-2.386832869272748070e-02
1.669432792349653805e-02,-2.395187948297267274e-04,1.645480912866681064e-02,-1.880304439967846186e-02
1.738680841718273640e-02,4.282671504053007605e-04,1.781507556758803526e-02,-5.094058438136524723e-03
1.783289563814896561e-02,1.437507543201690420e-03,1.927040318135065516e-02,2.091999311257046815e-02
1.810604523433108001e-02,2.801496901616345493e-03,2.090754213594742464e-02,6.287512563443949098e-02
1.827014593462079201e-02,4.470399549892497756e-03,2.274054548451328803e-02,1.234185344266596762e-01
1.831062405828955478e-02,6.304346619899604473e-03,2.461497067818916099e-02,2.029263466340703870e-01
1.808846725723012999e-02,8.030239524860836864e-03,2.611870678209096686e-02,2.973444822164643675e-01
1.732515778824000180e-02,9.216484540520111790e-03,2.654164232876011359e-02,3.958494515148868187e-01
1.568210242446026539e-02,9.260284182379707393e-03,2.494238660683997105e-02,4.778169871490464682e-01
1.307374166590682431e-02,7.434194630925956317e-03,2.050793629683278149e-02,5.099567160309207425e-01
1.000983492873957700e-02,3.016132360421181109e-03,1.302596728916075898e-02,4.443413273617938253e-01
7.359790741988488615e-03,-4.501274832132115371e-03,2.858515909856373678e-03,2.178135873437952730e-01
5.502074080741917519e-03,-1.509053838911800921e-02,-9.588464308376091691e-03,-2.444181252926101167e-01
3.879116131645151105e-03,-2.780797723254330514e-02,-2.392886110089815360e-02,-1.020571385766230188e+00
1.575626559256895461e-03,-4.035733295529222303e-02,-3.878170639603532865e-02,-2.175756575653968738e+00
-1.828635846165424950e-03,-4.884244540733997941e-02,-5.067108125350540393e-02,-3.735474606429892042e+00
-5.935530898435858321e-03,-4.818799076609567300e-02,-5.412352166453153479e-02,-5.648077066387516609e+00
-9.707827700167896354e-03,-3.373408621279939262e-02,-4.344191391296729071e-02,-7.733992828148840815e+00
-1.192236666227787859e-02,-4.218762975740366142e-03,-1.614112963801824646e-02,-9.626835250262102406e+00
-1.183187754730232431e-02,3.454059327106658722e-02,2.270871572376426464e-02,-1.071148571417552198e+01
-9.724490388758158174e-03,6.693728025620469813e-02,5.721278986744653822e-02,-1.007195554177196328e+01
