# InvDyn,Takahashi,Zelik,Frigo,GRF
-1.294541141810859330e-01,-1.400704517415049533e-01,-1.400704517415049533e-01,-1.400704517415049255e-01,-6.834263099586745049e+00
-1.819562315656685081e-01,-2.053744836784183458e-01,-2.053744836784183458e-01,-2.053744836784183181e-01,-9.298836174965600776e+00
-1.866898663900102562e-01,-2.165342900627783562e-01,-2.165342900627783562e-01,-2.165342900627784117e-01,-9.415431660374485645e+00
-1.610894221361098833e-01,-1.927714847517102426e-01,-1.927714847517102426e-01,-1.927714847517102426e-01,-8.215825175054588314e+00
-1.210632423688077219e-01,-1.519050312484660492e-01,-1.519050312484660492e-01,-1.519050312484660492e-01,-6.448683167918030534e+00
-7.877579579366890405e-02,-1.073993461493209650e-01,-1.073993461493209650e-01,-1.073993461493209789e-01,-4.604916741357264698e+00
-4.195273722832066482e-02,-6.768504524906156228e-02,-6.768504524906156228e-02,-6.768504524906157616e-02,-2.966430424263585941e+00
-1.421696958238869053e-02,-3.679451894686421726e-02,-3.679451894686421726e-02,-3.679451894686421726e-02,-1.661547206743779093e+00
3.943707056469378074e-03,-1.554129198435445953e-02,-1.554129198435445953e-02,-1.554129198435446300e-02,-7.164635918605759546e-01
1.395549019849165115e-02,-2.779176416316159453e-03,-2.779176416316159453e-03,-2.779176416316159887e-03,-9.736357828513650392e-02
1.804841819939266220e-02,3.529727785627215057e-03,3.529727785627215057e-03,3.529727785627214190e-03,2.582327586025638944e-01
1.849540675390992650e-02,5.562053942327009788e-03,5.562053942327009788e-03,5.562053942327009788e-03,4.203033332017938051e-01
1.718165873607413463e-02,5.191809496680392481e-03,5.191809496680392481e-03,5.191809496680392481e-03,4.535261632424695821e-01
1.540790244793637312e-02,3.800437677501901628e-03,3.800437677501901628e-03,3.800437677501901628e-03,4.110055681330505029e-01
1.389388083123334686e-02,2.261551401343153689e-03,2.261551401343153689e-03,2.261551401343153255e-03,3.322894774368522208e-01
1.294033838692162930e-02,1.025913779873244801e-03,1.025913779873244801e-03,1.025913779873243717e-03,2.441122032857203639e-01
1.260808036893032794e-02,2.441617325976782769e-04,2.441617325976782769e-04,2.441617325976776806e-04,1.625491750152455728e-01
