# Pank,Pftd,Par,GRF
-2.894414505000831184e-03,3.852536688417503512e-13,-2.894414504615577290e-03,-2.533151727469992966e-11
-3.472512691460437166e-03,-1.898331512721162686e-12,-3.472512693358768051e-03,1.203165295363449019e-10
-3.983392651834570357e-03,2.213856483507601072e-12,-3.983392649620713655e-03,-1.327803861865839601e-10
-4.425985070588498056e-03,-3.104373039069503082e-12,-4.425985073692871585e-03,1.756830719392508967e-10
-4.798497130794059269e-03,2.157452078951040562e-12,-4.798497128636607968e-03,-1.144426658082248397e-10
-5.107459185555187492e-03,-2.386114660628396815e-13,-5.107459185793798706e-03,1.168299322396310035e-11
-5.377106086316062357e-03,-1.416800471427678204e-12,-5.377106087732863061e-03,6.565778774638223531e-11
-5.642089523661917953e-03,7.612641686070918192e-12,-5.642089516049276533e-03,-3.307938731092349470e-10
-5.923520153882062302e-03,-4.837281755629207177e-12,-5.923520158719344786e-03,1.965041546925091469e-10
-6.214440513729550981e-03,1.476279185113556409e-11,-6.214440498966759298e-03,-5.599930726537108725e-10
-6.502152507827105646e-03,1.342098988718673653e-12,-6.502152506485006471e-03,-4.667164873486004442e-11
-6.797284593532890162e-03,1.100134090195084506e-11,-6.797284582531549699e-03,-3.634152510051990909e-10
-7.124389324598110612e-03,2.145931983471554021e-11,-7.124389303138790180e-03,-6.611238420689102667e-10
-7.505721659771078837e-03,-8.328433752628247681e-12,-7.505721668099513133e-03,2.371055087135640345e-10
-7.969037498919950488e-03,3.562539060279831230e-11,-7.969037463294558962e-03,-9.488411743669282425e-10
-8.537772754202839834e-03,-3.643377246892293464e-11,-8.537772790636610765e-03,8.783923827698715191e-10
-9.199225505031371000e-03,-1.042645041363691987e-11,-9.199225515457822369e-03,2.147493184967789191e-10
-9.895250023460439720e-03,-7.264082348570745099e-11,-9.895250096101263632e-03,1.447952402793665713e-09
-1.054645397342250830e-02,-1.845409681132287020e-10,-1.054645415796347588e-02,3.349977488306560935e-09
-1.111583576126520291e-02,-1.642075407017267780e-10,-1.111583592547274284e-02,2.676465792964699713e-09
-1.170161020646523845e-02,-4.910982954304829310e-10,-1.170161069756353242e-02,7.260491007175910439e-09
-1.258169437052697459e-02,-4.070950389428669007e-10,-1.258169477762201456e-02,5.417217085082601196e-09
-1.414912992360309145e-02,-7.275806370331484446e-10,-1.414913065118372781e-02,8.778482973711855396e-09
-1.681637231524573187e-02,-7.211533653617953933e-10,-1.681637303639909806e-02,7.925596288171005879e-09
-2.103385877762928291e-02,-3.366756610432600115e-10,-2.103385911430494595e-02,3.416875477878915782e-09
-2.726227711889399330e-02,-2.914169474190415707e-10,-2.726227741031093943e-02,2.764309215103606707e-09
-3.542481732688907564e-02,1.606534564658098543e-09,-3.542481572035450360e-02,-1.408705865837271423e-08
-4.409076401219622077e-02,2.675246834167478184e-09,-4.409076133694939115e-02,-2.252924066389736971e-08
-5.068522668892636723e-02,5.958097553317651013e-09,-5.068522073082881718e-02,-4.925312935038603370e-08
-5.321885776119105599e-02,9.250971931599780612e-09,-5.321884851021911611e-02,-7.663860115287789037e-08
-5.193542236777391047e-02,1.215644453647120637e-08,-5.193541021132937890e-02,-1.030023510085459809e-07
-4.875951777175377422e-02,1.654473543848740889e-08,-4.875950122701833839e-02,-1.462832273796789881e-07
-4.492875824355710423e-02,1.645164279086919259e-08,-4.492874179191430617e-02,-1.543818187518561039e-07
-3.976884049846555330e-02,1.693956512747686553e-08,-3.976882355890042076e-02,-1.726225700069032906e-07
-3.179780312283029403e-02,1.136694595401933540e-08,-3.179779175588434009e-02,-1.282427769709473298e-07
-2.020257951741321126e-02,2.775529489131565649e-09,-2.020257674188372446e-02,-3.286313872658240594e-08
-5.479627173224402639e-03,-7.658454243242175796e-09,-5.479634831678645811e-03,1.325111277197949388e-07
1.045450927492833776e-02,-2.027091193049350047e-08,1.045448900401640610e-02,4.496015452387827125e-07
2.473775868911453138e-02,-2.571740826350030215e-08,2.473773297170626939e-02,8.342406140346940873e-07
3.467569966245467178e-02,-2.423187978276892416e-08,3.467567543057489127e-02,1.417098982827938777e-06
3.893043682529747501e-02,-1.010940278265426980e-08,3.893042671589469483e-02,2.053255209198076896e-06
3.798722683350624213e-02,1.409513931170942272e-08,3.798724092864555479e-02,2.731044234098243469e-06
3.363248544105192084e-02,4.321128726961920082e-08,3.363252865233919142e-02,3.337438830959055645e-06
2.800161790760286040e-02,6.327471163581933906e-08,2.800168118231450079e-02,3.502082769205419852e-06
2.279443886769506530e-02,6.271779523808594353e-08,2.279450158549030034e-02,3.130327586735124467e-06
1.892166671639680664e-02,1.098247257297831601e-08,1.892167769886938036e-02,1.502179548292341057e-06
1.663308502792524429e-02,-1.122605693326876353e-07,1.663297276735591426e-02,-1.655365973085554969e-06
1.579426653786140250e-02,-3.411909966135636808e-07,1.579392534686479069e-02,-6.998218060009704507e-06
1.601045143547877303e-02,-7.062824217833715288e-07,1.600974515305698953e-02,-1.507861919755136679e-05
1.666258688588344999e-02,-1.200339952131990231e-06,1.666138654593131777e-02,-2.573443806753105976e-05
1.706504868466177105e-02,-1.823820289195034231e-06,1.706322486437257882e-02,-3.915669187476177634e-05
1.681533228606296726e-02,-2.468328936812027702e-06,1.681286395712615345e-02,-5.348750449714440264e-05
1.601404518310024089e-02,-3.008962553883039380e-06,1.601103622054635828e-02,-6.670835504400275521e-05
1.509349798659877749e-02,-3.201579262614237299e-06,1.509029640733616263e-02,-7.437726109434277043e-05
1.450831693522019843e-02,-2.714717655390871628e-06,1.450560221756480757e-02,-6.986233880480040715e-05
1.453048986101629012e-02,-1.210891601989400600e-06,1.452927896941429847e-02,-4.542782066370604254e-05
1.513478024088500858e-02,1.787648821187593030e-06,1.513656788970619421e-02,1.068072337146270810e-05
1.606452347604833339e-02,6.605209481672241631e-06,1.607112868553000479e-02,1.085879731315062127e-04
1.706917254687593047e-02,1.358319200999467582e-05,1.708275573888592275e-02,2.597861059244680588e-04
1.802139265265901430e-02,2.276400547559859620e-05,1.804415665813461148e-02,4.700413976940014094e-04
1.880311168002382627e-02,3.369495454823348546e-05,1.883680663457205917e-02,7.351464114435082766e-04
1.918369851386114017e-02,4.522383165841139206e-05,1.922892234551954946e-02,1.037472757895456467e-03
1.885590192724298161e-02,5.475100171026521474e-05,1.891065292895324768e-02,1.330045144417816867e-03
1.761979935277387804e-02,5.847092194026589116e-05,1.767827027471414666e-02,1.537973056588016162e-03
1.564710522061608933e-02,5.089256573690436502e-05,1.569799778635299486e-02,1.539361330816390065e-03
1.355283868074841705e-02,2.586260055313761589e-05,1.357870128130155354e-02,1.167936787704982248e-03
1.200910293288744504e-02,-2.197737190500540481e-05,1.198712556098244057e-02,2.152257170440468736e-04
1.125796080111105511e-02,-9.586795479552195161e-05,1.116209284631553347e-02,-1.562687046237249593e-03
1.113639313927898729e-02,-1.950425725277622941e-04,1.094135056675122480e-02,-4.392306986872569242e-03
1.144342931799080532e-02,-3.148876810470631143e-04,1.112854163694374128e-02,-8.444683841230682039e-03
1.211805809424026069e-02,-4.448093127817974815e-04,1.167324878145846456e-02,-1.371733698869921983e-02
1.318489726625890132e-02,-5.673288296671131960e-04,1.261756843659178791e-02,-1.991668077030218573e-02
1.464618074440308601e-02,-6.569164840313220866e-04,1.398926426037176360e-02,-2.629266916285384267e-02
1.643856652050991810e-02,-6.775861595803337432e-04,1.576098036092958565e-02,-3.142668991240240434e-02
1.846109894979173355e-02,-5.804449692514639754e-04,1.788065398054026686e-02,-3.308837579769385168e-02
2.057504361786842775e-02,-2.978064873848787811e-04,2.027723713048354762e-02,-2.805214974288810365e-02
2.258180815098817171e-02,2.543674002984421521e-04,2.283617555128661381e-02,-1.214453122530919152e-02
2.423498062555502416e-02,1.163578693659096273e-03,2.539855931921412152e-02,1.955131710222485567e-02
2.527352493920750551e-02,2.488367846049575893e-03,2.776189278525708140e-02,7.210654335904759238e-02
2.549642366490331366e-02,4.204833323885883226e-03,2.970125698878919515e-02,1.495758897617064098e-01
2.486940651974138897e-02,6.151208138859959144e-03,3.102061465860134551e-02,2.533145926091046052e-01
2.353910989433776607e-02,7.985932053938531866e-03,3.152504194827630141e-02,3.793139963601206421e-01
2.169213769833968838e-02,9.195220575115565023e-03,3.088735827345525514e-02,5.149912067792271619e-01
1.941533680212296012e-02,9.154707838863559988e-03,2.857004464098652011e-02,6.352338197371291129e-01
1.674668633091011202e-02,7.256089845771262342e-03,2.400277617668137436e-02,6.983519557582967829e-01
1.388320495232835475e-02,3.085697222756049376e-03,1.696890217508440282e-02,6.429809779614750198e-01
1.127408871330849022e-02,-3.402491527352574045e-03,7.871597185955916606e-03,3.867883680935468305e-01
9.338750363154754361e-03,-1.171807531490932398e-02,-2.379324951754569623e-03,-1.701076279195946339e-01
8.023392593217869642e-03,-2.064245754560497734e-02,-1.261906495238710769e-02,-1.135373696958855039e+00
6.754714511961547145e-03,-2.802835999769329872e-02,-2.127364548573175418e-02,-2.604503976315534430e+00
4.864985950928830960e-03,-3.080451209992771458e-02,-2.593952614899888362e-02,-4.627624535369244896e+00
2.021393399961727601e-03,-2.551860116683772259e-02,-2.349720776687599585e-02,-7.161205138525878588e+00
-1.592805354368796115e-03,-9.594441612682257786e-03,-1.118724696705105520e-02,-1.000227968579164362e+01
-5.399682016567321566e-03,1.685254440060071288e-02,1.145286238403339131e-02,-1.270948370135660888e+01
-8.891877840729721372e-03,4.901303351937376374e-02,4.012115567864404236e-02,-1.451777289319324638e+01
-1.200539093857177012e-02,7.572150013895841136e-02,6.371610920038664472e-02,-1.426214094716734770e+01
-1.476915599282471910e-02,7.925875028460623029e-02,6.448959429178151292e-02,-1.033694828728344639e+01
-1.647550345749915560e-02,3.856720262189952675e-02,2.209169916440037462e-02,-7.343415463981667335e-01
-1.595670947757641539e-02,-6.219188007238862087e-02,-7.814858954996503626e-02,1.678449899236776943e+01
-1.487965448326711987e-02,-2.202477166157279509e-01,-2.351273710989950638e-01,4.432947569373778407e+01
-2.367087849109530615e-02,-4.019110357564122937e-01,-4.255819142475075756e-01,8.326766706483557812e+01
-6.378857450990199629e-02,-5.437010167655002002e-01,-6.074895912754022520e-01,1.333273567717707238e+02
-1.559074458345771630e-01,-5.789431531282324128e-01,-7.348505989628095758e-01,1.917290081478024888e+02
-2.953060038484144334e-01,-4.822102966358505216e-01,-7.775163004842648995e-01,2.534097059288933451e+02
-4.399263135540623648e-01,-2.924714959363948208e-01,-7.323978094904571856e-01,3.129573138345245980e+02
-5.313574468729177491e-01,-8.428514447508676788e-02,-6.156425913480045864e-01,3.666854438778109966e+02
-5.285518348119085941e-01,8.368030174658064313e-02,-4.448715330653279509e-01,4.131350562541529143e+02
-4.238859969925486415e-01,1.908056707355930692e-01,-2.330803262569555723e-01,4.525604473638534841e+02
-2.414706957562266221e-01,2.420479254224195131e-01,5.772296661928938855e-04,4.863285558294013526e+02
-2.825711622476096557e-02,2.498658889968170538e-01,2.216087727720560951e-01,5.161861082143559543e+02
1.633143814654987869e-01,2.265294271439721729e-01,3.898438086094709321e-01,5.435949855760637774e+02
2.971387510275645960e-01,1.835302044516849418e-01,4.806689554792494823e-01,5.695637601355065271e+02
3.643245899284604516e-01,1.318137341617128810e-01,4.961383240901733327e-01,5.948075432134630773e+02
3.769452884091626377e-01,8.080618336868275464e-02,4.577514717778453646e-01,6.197792919686269215e+02
3.539688040609890729e-01,3.704737091718698916e-02,3.910161749781760898e-01,6.445386414802022728e+02
